DATE_CREATED,SHIFT_NAME,PART_SERIAL_NUMBER,MATERIAL_R3,MACHINE_ID,PRODUCTION_ORDER_ID,SEQUENCE,DESCRIPTION,CODE,MATERIAL_COST
2025-12-18,early,174282501554949,01-742825-01-00,2513,20963066,100,Final Test Radar NOK,635,2.604
2025-12-18,early,174282501937266,01-742825-01-00,1794,20963066,20,Final Test Radar NOK,635,2.564
2025-12-18,early,174282601527432,01-742826-01-10,2513,20963109,260,Final Test Radar NOK,635,0.929
2025-12-18,late,100814205532005,01-008142-05-10,2513,20963253,30,Automatical optical check NOK,275,20.454
2025-12-18,late,174056704761601,01-740567-04-00,1792,20963887,60,Final Test Radar NOK,635,15.671
2025-12-18,late,174056904980563,01-740569-04-00,2010,20963774,90,Final Test Radar NOK,635,15.651
2025-12-18,late,174137501299659,01-741375-01-00,1802,20963611,50,MES Error,640,15.855
2025-12-18,late,174137501342106,01-741375-01-00,2512,20963611,120,Automatical optical check NOK,275,15.865
2025-12-18,late,174282501125071,01-742825-01-00,1808,20963320,260,Final Test Radar NOK,635,2.574
2025-12-18,late,174282501444930,01-742825-01-00,1807,20963066,30,Final Test Radar NOK,635,2.571
2025-12-18,night,174056904923356,01-740569-04-00,1804,20963741,110,Machine system error Label Verification,644,15.651
2025-12-18,night,174137501898987,01-741375-01-00,1814,20963611,360,Final Test Radar NOK,635,15.888
2025-12-18,night,174282401108328,01-742824-01-10,1804,20963248,50,Final Test Radar NOK,635,15.188
2025-12-18,night,174282401307710,01-742824-01-10,1795,20963248,240,MES Error,640,15.181
2025-12-18,night,174282401551643,01-742824-01-10,2010,20963304,80,Automatical optical check NOK,275,15.214
2025-12-18,night,174282501761964,01-742825-01-00,1802,20963320,230,Final Test Radar NOK,635,2.585
2025-12-19,early,174056804517722,01-740568-04-00,1794,20963114,240,MES Error,640,11.600
2025-12-19,early,174056904841242,01-740569-04-00,2483,20963741,100,Solder paste inspection NOK,680,15.660
2025-12-19,early,174057004349641,01-740570-04-00,1802,20963741,120,Final Test Radar NOK,635,17.273
2025-12-19,early,174137401502358,01-741374-01-20,1804,20963848,260,Final Test Radar NOK,635,15.084
2025-12-19,early,174282501824141,01-742825-01-00,1813,20963243,80,Machine system error Label Verification,644,2.513
2025-12-19,early,174282601404309,01-742826-01-10,2026,20963109,360,Final Test Radar NOK,635,0.945
2025-12-19,late,174137401406975,01-741374-01-20,1806,20963452,100,Final Test Radar NOK,635,15.071
2025-12-19,late,174282301701257,01-742823-01-00,1795,20963050,70,Automatical optical check NOK,275,15.478
2025-12-19,late,174282401918011,01-742824-01-10,2483,20963304,360,Process error,596,15.243
2025-12-19,night,174056804473668,01-740568-04-00,2010,20963114,80,Automatical optical check NOK,275,11.632
2025-12-19,night,174056804644532,01-740568-04-00,1804,20963114,60,Barcode/datamatrix code quality NOK,488,11.685
2025-12-19,night,174056904387782,01-740569-04-00,1804,20963100,110,lower limit violation,819,15.663
2025-12-19,night,174056904846030,01-740569-04-00,1806,20963047,50,Automatical optical check NOK,275,15.673
2025-12-19,night,174137401135843,01-741374-01-20,1795,20963452,360,Final Test Radar NOK,635,15.106
2025-12-19,night,174137401856211,01-741374-01-10,1813,20963623,20,Final Test Radar NOK,635,15.631
2025-12-19,night,174282401293813,01-742824-01-10,1795,20963248,40,MES Error,640,15.174
2025-12-19,night,174282401494187,01-742824-01-10,1792,20963452,180,Final Test Radar NOK,635,15.248
2025-12-19,night,174282501410529,01-742825-01-00,1792,20963066,260,Final Test Radar NOK,635,2.528
2025-12-20,early,100814205908964,01-008142-05-10,2010,20963797,50,Miscellaneous Defects,129,20.528
2025-12-20,late,174056904496330,01-740569-04-00,1795,20963578,180,MES Error,640,15.639
2025-12-20,late,174057004426126,01-740570-04-00,1804,20963100,250,Electrical fault,25,17.222
2025-12-20,night,174056704185879,01-740567-04-00,1804,20963653,40,Final Test Radar NOK,635,15.610
2025-12-20,night,174056804198980,01-740568-04-00,2026,20963578,120,Miscellaneous Defects,129,11.691
2025-12-20,night,174137401664903,01-741374-01-20,2010,20963848,80,MES Error,640,15.066
2025-12-21,early,100814205396458,01-008142-05-10,2512,20963114,100,Final Test Radar NOK,635,20.500
2025-12-21,early,174056704153123,01-740567-04-00,1792,20963653,360,Solder paste inspection NOK,680,15.662
2025-12-21,early,174282401132591,01-742824-01-10,2026,20963248,230,Machine system error Label Verification,644,15.225
2025-12-21,early,174282501858464,01-742825-01-00,1812,20963066,120,Final Test Radar NOK,635,2.519
2025-12-21,late,174282301310034,01-742823-01-00,1814,20963245,230,Final Test Radar NOK,635,15.393
2025-12-21,late,174282501239976,01-742825-01-00,1806,20963774,180,Final Test Radar NOK,635,2.557
2025-12-21,late,174282501239976,01-742825-01-00,1813,20963774,180,Final Test Radar NOK,635,2.557
2025-12-21,night,100792205569794,01-007922-05-10,1802,20963223,120,Final Test Radar NOK,635,20.488
2025-12-21,night,174056704420899,01-740567-04-00,1808,20963653,220,Process error,596,15.637
2025-12-21,night,174056904102418,01-740569-04-00,2026,20963364,360,Final Test Radar NOK,635,15.675
2025-12-21,night,174137401309747,01-741374-01-20,2512,20963452,180,Machine system error Label Verification,644,15.097
2025-12-21,night,174137401341928,01-741374-01-10,2512,20963623,260,Automatical optical check NOK,275,15.621
2025-12-21,night,174137401684572,01-741374-01-10,1812,20963638,180,Miscellaneous Defects,129,15.651
2025-12-21,night,174137401834764,01-741374-01-20,1814,20963452,120,MES Error,640,15.077
2025-12-21,night,174137501429445,01-741375-01-00,1792,20963611,100,Final Test Radar NOK,635,15.833
2025-12-21,night,174137501429445,01-741375-01-00,1808,20963611,100,Final Test Radar NOK,635,15.833
2025-12-22,early,100792205351516,01-007922-05-10,1806,20963223,260,Automatical optical check NOK,275,20.485
2025-12-22,early,174056704812169,01-740567-04-00,1794,20963653,260,MES Error,640,15.705
2025-12-22,early,174057004216698,01-740570-04-00,1806,20963047,230,Connection Error,602,NULL
2025-12-22,early,174057004851468,01-740570-04-00,1807,20963578,80,Machine system error Label Verification,644,17.275
2025-12-22,early,174282401155074,01-742824-01-10,1806,20963304,230,Final Test Radar NOK,635,15.198
2025-12-22,late,174282301826233,01-742823-01-00,1814,20963304,30,Machine system error Label Verification,644,15.382
2025-12-22,night,100792205856688,01-007922-05-10,1806,20963964,80,Electrical fault,25,20.490
2025-12-22,night,174056904937480,01-740569-04-00,1795,20963569,20,Label position NOK,564,15.688
2025-12-22,night,174137401812296,01-741374-01-20,1802,20963848,60,Final Test Radar NOK,635,15.142
2025-12-22,night,174137501351198,01-741375-01-00,1812,20963364,110,Machine system error test chamber,642,15.901
2025-12-22,night,174282401361993,01-742824-01-10,1808,20963304,100,Final Test Radar NOK,635,15.159
2025-12-23,late,100792205570860,01-007922-05-10,1794,20963685,250,Process error,596,20.452
2025-12-23,late,174056904723309,01-740569-04-00,1808,20963774,120,Final Test Radar NOK,635,15.701
2025-12-23,late,174137401289110,01-741374-01-10,1814,20963253,20,Machine system error test chamber,642,15.638
2025-12-23,late,174282301194604,01-742823-01-00,2483,20963638,180,lower limit violation,819,15.399
2025-12-23,late,174282401475987,01-742824-01-10,1802,20963045,90,Electrical fault,25,15.206
2025-12-23,night,100792205673344,01-007922-05-10,1804,20963578,50,Final Test Radar NOK,635,20.527
2025-12-23,night,174056804704349,01-740568-04-00,2010,20963578,30,Miscellaneous Defects,129,11.657
2025-12-23,night,174137501513880,01-741375-01-00,2513,20963611,190,MES Error,640,15.821
2025-12-23,night,174282401212248,01-742824-01-10,1814,20963248,360,Automatical optical check NOK,275,15.207
2025-12-24,early,100792205145974,01-007922-05-10,1814,20963183,110,Machine system error Label Verification,644,20.536
2025-12-24,early,100792205187025,01-007922-05-10,2026,20963685,120,Barcode/datamatrix code quality NOK,488,20.484
2025-12-24,early,174056804538168,01-740568-04-00,1794,20963964,20,Final Test Radar NOK,635,NULL
2025-12-24,early,174282501382187,01-742825-01-00,1792,20963066,300,MES Error,640,2.574
2025-12-24,late,174056804103205,01-740568-04-00,2483,20963578,230,Process error,596,11.606
2025-12-24,late,174137401967359,01-741374-01-10,1795,20963569,30,Final Test Radar NOK,635,15.695
2025-12-24,night,100792205444802,01-007922-05-10,2483,20963623,100,Final Test Radar NOK,635,20.448
2025-12-24,night,174056904399607,01-740569-04-00,1808,20963569,100,Final Test Radar NOK,635,15.642
2025-12-24,night,174137501637756,01-741375-01-00,1795,20963243,120,Miscellaneous Defects,129,15.863
2025-12-24,night,174137501978976,01-741375-01-00,1807,20963045,30,Check of fault status NOK,612,15.919
2025-12-25,early,100792205483394,01-007922-05-10,1794,20963578,180,Machine system error test chamber,642,20.464
2025-12-25,early,174057004196783,01-740570-04-00,2010,20963933,250,Final Test Radar NOK,635,17.243
2025-12-25,early,174057004361912,01-740570-04-00,1808,20963933,100,X-Ray inspection (AXI) NOK,616,17.263
2025-12-25,early,174282401663492,01-742824-01-10,1802,20963304,190,Final Test Radar NOK,635,15.237
2025-12-25,late,174056904319240,01-740569-04-00,1795,20963741,120,Final Test Radar NOK,635,15.671
2025-12-25,late,174137401353405,01-741374-01-10,1792,20963638,260,Final Test Radar NOK,635,15.706
2025-12-25,late,174137501506691,01-741375-01-00,1795,20963301,300,Machine system error Label Verification,644,15.852
2025-12-25,late,174282401787923,01-742824-01-10,2512,20963248,90,Automatical optical check NOK,275,15.197
2025-12-25,night,100792205334121,01-007922-05-10,1792,20963223,260,Final Test Radar NOK,635,20.445
2025-12-25,night,100792205867651,01-007922-05-10,2512,20963045,250,Barcode/datamatrix code quality NOK,488,20.523
2025-12-25,night,174056704401967,01-740567-04-00,2010,20963887,50,Miscellaneous Defects,129,15.641
2025-12-25,night,174056704542766,01-740567-04-00,1795,20963119,40,Automatical optical check NOK,275,15.705
2025-12-25,night,174056704722487,01-740567-04-00,1812,20963887,190,Final Test Radar NOK,635,15.658
2025-12-25,night,174056904152557,01-740569-04-00,1804,20963050,40,MES Error,640,15.654
2025-12-25,night,174137401832140,01-741374-01-10,1794,20963623,260,Barcode/datamatrix code quality NOK,488,15.702
2025-12-25,night,174282501116928,01-742825-01-00,2512,20963767,250,MES Error,640,2.553
2025-12-26,early,100814205331145,01-008142-05-10,1812,20963253,260,Final Test Radar NOK,635,20.524
2025-12-26,late,100792205114600,01-007922-05-10,1812,20963685,50,Final Test Radar NOK,635,20.512
2025-12-26,late,100792205138880,01-007922-05-10,1802,20963223,230,Miscellaneous Defects,129,20.459
2025-12-26,late,100814205354368,01-008142-05-10,1813,20963797,40,Solder paste inspection NOK,680,20.473
2025-12-26,late,174057004339052,01-740570-04-00,1812,20963933,20,Electrical fault,25,17.260
2025-12-26,late,174057004488543,01-740570-04-00,1814,20963100,240,Machine system error Label Verification,644,NULL
2025-12-26,late,174137401334496,01-741374-01-20,1806,20963848,110,Final Test Radar NOK,635,15.149
2025-12-26,late,174137401938721,01-741374-01-10,2512,20963933,110,Barcode/datamatrix code quality NOK,488,15.665
2025-12-26,late,174282501562518,01-742825-01-00,1813,20963320,90,MES Error,640,2.511
2025-12-26,late,174282601457256,01-742826-01-10,1806,20963933,30,Final Test Radar NOK,635,1.014
2025-12-26,night,100792205700588,01-007922-05-10,1804,20963685,190,Machine system error test chamber,642,20.514
2025-12-26,night,174056804526984,01-740568-04-00,1794,20963578,190,Heat stacking NOK,621,11.632
2025-12-26,night,174137401806774,01-741374-01-10,2483,20963623,70,Automatical optical check NOK,275,15.662
2025-12-26,night,174282301500496,01-742823-01-00,1804,20963767,60,Final Test Radar NOK,635,15.406
2025-12-27,early,174056704311459,01-740567-04-00,1792,20963320,300,Final Test Radar NOK,635,15.661
2025-12-27,early,174056704471942,01-740567-04-00,2513,20963047,20,Solder paste inspection NOK,680,15.652
2025-12-27,early,174056804292899,01-740568-04-00,1807,20963114,120,MES Error,640,11.603
2025-12-27,early,174057004317062,01-740570-04-00,2512,20963047,230,Final Test Radar NOK,635,17.258
2025-12-27,late,100792205509391,01-007922-05-10,2010,20963045,40,Process error,596,20.537
2025-12-27,late,174056904736604,01-740569-04-00,2026,20963774,250,Final Test Radar NOK,635,15.677
2025-12-27,late,174057004606404,01-740570-04-00,1808,20963569,190,Final Test Radar NOK,635,17.235
2025-12-27,late,174137501974002,01-741375-01-00,1792,20963320,110,MES Error,640,15.904
2025-12-27,night,174056704614858,01-740567-04-00,1808,20963537,120,Final Test Radar NOK,635,15.638
2025-12-27,night,174056904817125,01-740569-04-00,1806,20963774,220,MES Error,640,15.642
2025-12-27,night,174137401289180,01-741374-01-10,1806,20963109,50,MES Error,640,15.629
2025-12-27,night,174282601528357,01-742826-01-10,1807,20963674,100,Final Test Radar NOK,635,0.944
2025-12-28,early,100792205144821,01-007922-05-10,2483,20963537,190,Automatical optical check NOK,275,20.466
2025-12-28,early,100814205593393,01-008142-05-10,1794,20963240,300,Machine system error Label Verification,644,20.534
2025-12-28,early,174056904644700,01-740569-04-00,2010,20963774,250,Solder paste inspection NOK,680,15.667
2025-12-28,early,174056904707314,01-740569-04-00,1794,20963569,120,Automatical optical check NOK,275,15.660
2025-12-28,early,174282501616645,01-742825-01-00,1814,20963320,250,Final Test Radar NOK,635,2.608
2025-12-28,late,100792205813011,01-007922-05-10,2512,20963183,60,Solder paste inspection NOK,680,20.468
2025-12-28,late,100814205617300,01-008142-05-10,1802,20963253,180,Automatical optical check NOK,275,20.523
2025-12-28,late,174282501627981,01-742825-01-00,1808,20963066,120,Final Test Radar NOK,635,2.600
2025-12-28,night,174056704647933,01-740567-04-00,1812,20963119,100,Final Test Radar NOK,635,15.656
2025-12-28,night,174056704979422,01-740567-04-00,1808,20963653,60,Process error,596,15.616
2025-12-28,night,174057004279938,01-740570-04-00,2483,20963712,20,Final Test Radar NOK,635,17.220
2025-12-28,night,174137501324754,01-741375-01-00,1813,20963611,180,MES Error,640,15.825
2025-12-28,night,174282501124394,01-742825-01-00,1795,20963320,240,Final Test Radar NOK,635,2.541
2025-12-29,early,100814205292588,01-008142-05-10,2010,20963050,60,Automatical optical check NOK,275,20.442
2025-12-29,early,100814205363845,01-008142-05-10,2026,20963797,300,MES Error,640,20.503
2025-12-29,early,174056804204521,01-740568-04-00,1812,20963964,300,MES Error,640,11.638
2025-12-29,early,174282401817621,01-742824-01-10,1794,20963797,250,Communication to PCBA failed,607,15.189
2025-12-29,late,100814205923073,01-008142-05-10,1794,20963797,80,Automatical optical check NOK,275,20.442
2025-12-29,late,174057004502722,01-740570-04-00,1806,20963047,220,Label position NOK,564,17.218
2025-12-29,late,174057004972633,01-740570-04-00,1794,20963047,260,Final Test Radar NOK,635,17.238
2025-12-29,late,174137401699031,01-741374-01-20,1807,20963452,190,Solder paste inspection NOK,680,15.146
2025-12-29,late,174137501240727,01-741375-01-00,1807,20963301,300,Final Test Radar NOK,635,15.848
2025-12-29,late,174282301283480,01-742823-01-00,1802,20963100,80,Miscellaneous Defects,129,15.382
2025-12-29,night,100792205550631,01-007922-05-10,1802,20963223,230,Press fit NOK,620,20.499
2025-12-29,night,174056704536857,01-740567-04-00,2483,20963653,100,Barcode/datamatrix code quality NOK,488,15.611
2025-12-29,night,174056704825928,01-740567-04-00,1802,20963887,80,Final Test Radar NOK,635,15.663
2025-12-29,night,174056904250861,01-740569-04-00,1808,20963741,70,Final Test Radar NOK,635,15.675
2025-12-29,night,174056904589478,01-740569-04-00,1806,20963569,230,Automatical optical check NOK,275,15.664
2025-12-29,night,174056904789115,01-740569-04-00,2512,20963364,30,Final Test Radar NOK,635,15.706
2025-12-29,night,174137401548509,01-741374-01-20,1813,20963452,300,Automatical optical check NOK,275,15.142
2025-12-29,night,174282301149334,01-742823-01-00,1792,20963119,180,Final Test Radar NOK,635,15.416
2025-12-29,night,174282401778506,01-742824-01-10,1795,20963304,180,Machine system error test chamber,642,15.235
2025-12-30,early,174056904182423,01-740569-04-00,2483,20963050,50,Automatical optical check NOK,275,15.686
2025-12-30,early,174057004398133,01-740570-04-00,1806,20963047,360,Final Test Radar NOK,635,17.243
2025-12-30,early,174137401930165,01-741374-01-20,1813,20963848,360,Automatical optical check NOK,275,15.143
2025-12-30,late,174056904835630,01-740569-04-00,1795,20963674,50,Machine system error test chamber,642,15.653
2025-12-30,late,174137401583757,01-741374-01-10,1806,20963638,220,Final Test Radar NOK,635,15.671
2025-12-30,late,174137501404013,01-741375-01-00,2010,20963611,220,Final Test Radar NOK,635,15.866
2025-12-30,late,174282601246740,01-742826-01-10,1814,20963537,50,Final Test Radar NOK,635,0.932
2025-12-30,night,100792205194825,01-007922-05-10,2026,20963685,120,MES Error,640,20.504
2025-12-30,night,100792205205936,01-007922-05-10,1807,20963223,90,Connection Error,602,20.476
2025-12-30,night,100792205349736,01-007922-05-10,2483,20963364,240,Automatical optical check NOK,275,20.454
2025-12-30,night,174137501229461,01-741375-01-00,1812,20963301,300,MES Error,640,15.883
2025-12-30,night,174137501677833,01-741375-01-00,1808,20963301,360,Solder paste inspection NOK,680,15.894
2025-12-30,night,174282301773962,01-742823-01-00,1812,20963245,220,Final Test Radar NOK,635,15.465
2025-12-30,night,174282501316899,01-742825-01-00,2512,20963066,120,Final Test Radar NOK,635,2.593
2025-12-31,early,100792205243843,01-007922-05-10,1813,20963685,120,Final Test Radar NOK,635,20.462
2025-12-31,early,174057004410935,01-740570-04-00,1812,20963933,60,Miscellaneous Defects,129,17.206
2025-12-31,early,174137401618974,01-741374-01-20,1808,20963846,60,Final Test Radar NOK,635,15.146
2025-12-31,late,174137401614591,01-741374-01-20,1812,20963848,50,Machine Error,599,15.082
2025-12-31,late,174137401620525,01-741374-01-20,2026,20963846,110,Machine system error Label Verification,644,15.095
2025-12-31,late,174137401999924,01-741374-01-10,1802,20963452,90,Barcode/datamatrix code quality NOK,488,15.640
2025-12-31,night,100814205694774,01-008142-05-10,1813,20963253,40,Final Test Radar NOK,635,20.474
2025-12-31,night,174057004196154,01-740570-04-00,1794,20963933,30,Heat stacking NOK,621,17.286
2025-12-31,night,174137501934822,01-741375-01-00,1813,20963301,60,Final Test Radar NOK,635,15.828
2026-01-01,early,174056704450964,01-740567-04-00,1795,20963119,300,Miscellaneous Defects,129,15.709
2026-01-01,early,174056704644973,01-740567-04-00,1804,20963119,240,Final Test Radar NOK,635,15.680
2026-01-01,early,174056804764721,01-740568-04-00,1807,20963797,220,Final Test Radar NOK,635,11.682
2026-01-01,early,174056904555157,01-740569-04-00,1794,20963774,190,Miscellaneous Defects,129,15.676
2026-01-01,early,174056904665786,01-740569-04-00,1812,20963674,20,Final Test Radar NOK,635,15.670
2026-01-01,early,174282301704411,01-742823-01-00,1807,20963245,300,Automatical optical check NOK,275,15.408
2026-01-01,early,174282601691737,01-742826-01-10,1804,20963304,100,MES Error,640,0.947
2026-01-01,late,100814205598165,01-008142-05-10,1814,20963240,70,Final Test Radar NOK,635,20.470
2026-01-01,late,100814205821726,01-008142-05-10,1792,20963240,120,Final Test Radar NOK,635,20.487
2026-01-01,late,174056804373056,01-740568-04-00,2010,20963578,70,Dispensing sealant NOK,633,11.656
2026-01-01,late,174057004363165,01-740570-04-00,1794,20963100,190,Automatical optical check NOK,275,17.196
2026-01-01,late,174282301108890,01-742823-01-00,2010,20963767,110,Final Test Radar NOK,635,15.430
2026-01-01,late,174282401898210,01-742824-01-10,2026,20963248,30,Final Test Radar NOK,635,15.215
2026-01-01,late,174282601799352,01-742826-01-10,1792,20963569,90,Machine system error Label Verification,644,1.013
2026-01-01,night,100792205309776,01-007922-05-10,1807,20963183,360,Solder paste inspection NOK,680,20.452
2026-01-01,night,100792205380145,01-007922-05-10,1806,20963045,300,Solder paste inspection NOK,680,20.539
2026-01-01,night,174282401239297,01-742824-01-10,2513,20963248,50,Final Test Radar NOK,635,15.234
2026-01-01,night,174282501927659,01-742825-01-00,1794,20963243,100,Automatical optical check NOK,275,2.604
2026-01-02,early,100792205619333,01-007922-05-10,1807,20963537,300,Solder paste inspection NOK,680,20.442
2026-01-02,early,174056904686655,01-740569-04-00,1814,20963364,100,Final Test Radar NOK,635,15.692
2026-01-02,early,174137401191254,01-741374-01-10,2026,20963050,260,Final Test Radar NOK,635,15.665
2026-01-02,early,174137401483999,01-741374-01-10,1813,20963623,70,Machine system error Label Verification,644,15.648
2026-01-02,early,174137401700487,01-741374-01-20,1795,20963846,250,Machine system error Label Verification,644,15.103
2026-01-02,early,174282301306658,01-742823-01-00,1794,20963767,360,Assemble/close housing failure,46,15.390
2026-01-02,early,174282601480612,01-742826-01-10,1813,20963100,90,Automatical optical check NOK,275,0.977
2026-01-02,late,100814205207916,01-008142-05-10,1813,20963797,360,Final Test Radar NOK,635,20.497
2026-01-02,late,174056904259151,01-740569-04-00,2512,20963674,240,Final Test Radar NOK,635,15.663
2026-01-02,late,174056904868034,01-740569-04-00,2512,20963674,250,Final Test Radar NOK,635,15.705
2026-01-02,late,174137401475876,01-741374-01-20,2010,20963797,220,Barcode/datamatrix code quality NOK,488,15.074
2026-01-02,late,174282401531204,01-742824-01-10,2026,20963248,230,Milling NOK,638,15.190
2026-01-02,late,174282401689343,01-742824-01-10,1812,20963304,240,Barcode/datamatrix code quality NOK,488,15.188
2026-01-02,late,174282601475130,01-742826-01-10,1806,20963741,30,MES Error,640,1.000
2026-01-02,night,100792205507695,01-007922-05-10,1813,20963045,240,Final Test Radar NOK,635,20.517
2026-01-02,night,174056904242079,01-740569-04-00,2010,20963741,70,Automatical optical check NOK,275,15.652
2026-01-02,night,174056904718069,01-740569-04-00,2513,20963674,230,Final Test Radar NOK,635,15.682
2026-01-02,night,174057004957677,01-740570-04-00,1812,20963674,360,MES Error,640,17.194
2026-01-02,night,174137401189183,01-741374-01-10,1794,20963578,240,Final Test Radar NOK,635,15.652
2026-01-02,night,174282301934252,01-742823-01-00,1808,20963569,50,Connection Error,602,15.453
2026-01-02,night,174282501126691,01-742825-01-00,2513,20963066,110,Final Test Radar NOK,635,2.601
2026-01-03,early,174137401704659,01-741374-01-20,1807,20963537,220,Connection Error,602,15.146
2026-01-03,late,100814205927527,01-008142-05-10,1794,20963253,240,Final Test Radar NOK,635,20.532
2026-01-03,late,174056804580809,01-740568-04-00,1813,20963114,300,Miscellaneous Defects,129,11.638
2026-01-03,late,174282401891636,01-742824-01-10,1794,20963774,260,Solder paste inspection NOK,680,15.203
2026-01-03,night,100792205378237,01-007922-05-10,1794,20963223,190,Final Test Radar NOK,635,20.513
2026-01-03,night,100792205401813,01-007922-05-10,2512,20963685,300,Final Test Radar NOK,635,20.503
2026-01-03,night,174056904368958,01-740569-04-00,2026,20963774,110,Machine system error Label Verification,644,15.639
2026-01-03,night,174057004200018,01-740570-04-00,1806,20963114,60,MES Error,640,17.222
2026-01-03,night,174282501301960,01-742825-01-00,2010,20963320,360,Solder paste inspection NOK,680,2.570
2026-01-04,early,174056704246054,01-740567-04-00,1807,20963119,260,Final Test Radar NOK,635,15.702
2026-01-04,early,174056904631553,01-740569-04-00,1808,20963569,260,Final Test Radar NOK,635,15.650
2026-01-04,early,174137401214176,01-741374-01-10,2483,20963611,70,Machine Error,599,15.677
2026-01-04,early,174137401754489,01-741374-01-20,1792,20963846,300,Miscellaneous Defects,129,15.080
2026-01-04,early,174282301272216,01-742823-01-00,2513,20963767,20,Final Test Radar NOK,635,15.422
2026-01-04,early,174282401463656,01-742824-01-10,1814,20963933,70,Automatical optical check NOK,275,NULL
2026-01-04,early,174282601372323,01-742826-01-10,1792,20963537,180,Miscellaneous Defects,129,0.989
2026-01-04,late,174056904701885,01-740569-04-00,2026,20963569,220,Final Test Radar NOK,635,15.680
2026-01-04,night,174056904350876,01-740569-04-00,2513,20963774,220,Final Test Radar NOK,635,15.622
2026-01-04,night,174282301274006,01-742823-01-00,1792,20963767,50,Barcode/datamatrix code quality NOK,488,15.454
2026-01-05,early,174056804697476,01-740568-04-00,1804,20963578,90,Automatical optical check NOK,275,11.626
2026-01-05,early,174057004792413,01-740570-04-00,1806,20963047,230,Final Test Radar NOK,635,17.268
2026-01-05,early,174282501770416,01-742825-01-00,1806,20963364,240,MES Error,640,2.548
2026-01-05,late,100792205624752,01-007922-05-10,1806,20963685,40,Machine system error test chamber,642,20.492
2026-01-05,late,100792205874672,01-007922-05-10,1792,20963183,240,Solder paste inspection NOK,680,20.494
2026-01-05,late,100814205209996,01-008142-05-10,1812,20963240,190,Machine system error Label Verification,644,20.455
2026-01-05,late,174056904488796,01-740569-04-00,1814,20963569,120,Final Test Radar NOK,635,15.704
2026-01-05,late,174282301511284,01-742823-01-00,1806,20963767,110,Machine system error Label Verification,644,15.408
2026-01-05,night,100792205291986,01-007922-05-10,2010,20963712,300,Final Test Radar NOK,635,20.484
2026-01-05,night,174137401993050,01-741374-01-10,1794,20963638,180,Final Test Radar NOK,635,15.670
2026-01-05,night,174137401995092,01-741374-01-10,2483,20963623,220,Final Test Radar NOK,635,15.623
2026-01-05,night,174137501696289,01-741375-01-00,1794,20963304,100,Barcode/datamatrix code quality NOK,488,15.831
2026-01-05,night,174282601950884,01-742826-01-10,1807,20963109,180,Final Test Radar NOK,635,0.959
2026-01-06,early,174056704296473,01-740567-04-00,1802,20963653,110,Milling NOK,638,15.635
2026-01-06,early,174056904646428,01-740569-04-00,2513,20963050,180,MES Error,640,15.620
2026-01-06,early,174282601487939,01-742826-01-10,1795,20963569,70,Barcode/datamatrix code quality NOK,488,0.982
2026-01-06,late,174056904745262,01-740569-04-00,2010,20963569,80,Final Test Radar NOK,635,15.625
2026-01-06,late,174056904962276,01-740569-04-00,2513,20963774,50,MES Error,640,15.706
2026-01-06,late,174137401117590,01-741374-01-20,1795,20963452,100,Machine Error,599,15.120
2026-01-06,late,174282401762616,01-742824-01-10,2483,20963304,30,Solder paste inspection NOK,680,15.232
2026-01-06,night,174056704322964,01-740567-04-00,2513,20963452,50,Final Test Radar NOK,635,15.655
2026-01-06,night,174056804620292,01-740568-04-00,1807,20963114,190,Final Test Radar NOK,635,11.614
2026-01-06,night,174056904370211,01-740569-04-00,1812,20963774,230,Final Test Radar NOK,635,15.666
2026-01-06,night,174056904999646,01-740569-04-00,1804,20963674,180,Automatical optical check NOK,275,15.639
2026-01-06,night,174137501246235,01-741375-01-00,1794,20963611,50,Automatical optical check NOK,275,15.887
2026-01-06,night,174282301445771,01-742823-01-00,1806,20963767,250,MES Error,640,15.407
2026-01-06,night,174282401758775,01-742824-01-10,1802,20963304,300,Final Test Radar NOK,635,15.163
2026-01-06,night,174282401797840,01-742824-01-10,1813,20963253,220,Final Test Radar NOK,635,15.156
2026-01-07,early,100792205741824,01-007922-05-10,1792,20963223,40,Final Test Radar NOK,635,20.459
2026-01-07,early,174137401491286,01-741374-01-10,1807,20963638,30,Final Test Radar NOK,635,15.637
2026-01-07,late,100814205753453,01-008142-05-10,1804,20963797,230,Miscellaneous Defects,129,20.532
2026-01-07,late,174056704337288,01-740567-04-00,1807,20963653,230,Final Test Radar NOK,635,15.667
2026-01-07,late,174282301802685,01-742823-01-00,1802,20963569,70,Final Test Radar NOK,635,15.421
2026-01-07,late,174282301885342,01-742823-01-00,1795,20963767,110,Miscellaneous Defects,129,15.419
2026-01-07,night,100792205764379,01-007922-05-10,2010,20963045,360,Final Test Radar NOK,635,20.528
2026-01-07,night,174056904128877,01-740569-04-00,1802,20963364,190,Final Test Radar NOK,635,15.667
2026-01-07,night,174056904743512,01-740569-04-00,1808,20963674,30,Final Test Radar NOK,635,15.648
2026-01-07,night,174137401661109,01-741374-01-20,2512,20963846,50,Automatical optical check NOK,275,15.142
2026-01-07,night,174137501319084,01-741375-01-00,1812,20963301,230,Final Test Radar NOK,635,15.880
2026-01-07,night,174137501671907,01-741375-01-00,1808,20963243,40,Communication to PCBA failed,607,15.850
2026-01-08,early,174056904448256,01-740569-04-00,1812,20963301,360,Miscellaneous Defects,129,15.657
